sample_id,text,label,confidence,pattern,edge_weight_mean,edge_weight_std,active_edges
386,"Network snapshot 385: Edge weight analysis (mean=-0.086, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08606702834367752,0.0,0
387,"Network snapshot 386: Edge weight analysis (mean=-0.193, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.19261886179447174,0.0,0
388,"Network snapshot 387: Edge weight analysis (mean=-0.321, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.34). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.3212977349758148,0.0,0
389,"Network snapshot 388: Edge weight analysis (mean=-0.179, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.17898477613925934,0.0,0
390,"Network snapshot 389: Edge weight analysis (mean=-0.153, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.42). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1528911292552948,0.0,0
391,"Network snapshot 390: Edge weight analysis (mean=-0.186, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.41). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.18636029958724976,0.0,0
392,"Network snapshot 391: Edge weight analysis (mean=-0.068, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.47). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.06846775114536285,0.0,0
393,"Network snapshot 392: Edge weight analysis (mean=-0.859, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.07). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.8594693541526794,0.0,0
394,"Network snapshot 393: Edge weight analysis (mean=-0.101, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10128715634346008,0.0,0
395,"Network snapshot 394: Edge weight analysis (mean=-0.191, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1914110630750656,0.0,0
396,"Network snapshot 395: Edge weight analysis (mean=-0.077, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.07693043351173401,0.0,0
397,"Network snapshot 396: Edge weight analysis (mean=-0.101, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.45). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.10053689032793045,0.0,0
398,"Network snapshot 397: Edge weight analysis (mean=-0.090, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.46). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.54. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.08964622020721436,0.0,0
399,"Network snapshot 398: Edge weight analysis (mean=-0.197, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.40). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.54. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.1965421885251999,0.0,0
400,"Network snapshot 399: Edge weight analysis (mean=-0.412, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.29). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.54. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.4115246534347534,0.0,0
401,"Network snapshot 400: Edge weight analysis (mean=-0.333, std=0.000, active=0/1). Network is sparsely connected with weak average coupling. Nodes operate quasi-independently with limited information flow. Strongest edges: TL (Transport Line)–TL (Transport Line) (moderate, w=0.33). These represent primary signal transmission pathways. Associated sensor readings: net_flow=0.66, injection_pressure=0.53. Stable weight range suggests consistent network topology across the observation window.",low_risk,0.78,sparse_network,-0.3334389925003052,0.0,0
